"City_Name","Country_Name","City_ID","Country_ID","Continent_ID","Water_Quality_Notes","Water_Scarcity_Notes","WW_A_ID","WW_ID","WW_Vol","WW_Units","DVTR_ID","WTP_ID","DVSN_ID","DVSN_Name","DVSN_Type","DVSN_Date","DVSN_Loc","DVSN_Vol_Tot","DVSN_Units","DVTR_Name","DVTR_Pop","Pop_Source","DVTR_Tot_Vol","DVTR_Units","WW_Name","WW_Type","WW_Loc","WW_Qual","Treatment_Level","Destination","unsd_sub_region_4","gdp_billions_us","ppp_brookings","population","gdp_per_capita"
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3223,94,"MLD",1073,136,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Koyembedu","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3223,94,"MLD",1073,137,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Koyembedu","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3224,63,"MLD",1073,132,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Nesapakkam","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3224,63,"MLD",1073,133,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Nesapakkam","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3224,63,"MLD",1073,134,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Nesapakkam","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3224,63,"MLD",1073,135,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Nesapakkam","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3224,63,"MLD",1073,136,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Nesapakkam","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3224,63,"MLD",1073,137,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Nesapakkam","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3225,54,"MLD",1073,132,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Perungudi","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3225,54,"MLD",1073,133,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Perungudi","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3225,54,"MLD",1073,134,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Perungudi","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3225,54,"MLD",1073,135,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Perungudi","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3225,54,"MLD",1073,136,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Perungudi","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3225,54,"MLD",1073,137,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Perungudi","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3226,5,"MLD",1073,132,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Villivakkam","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3226,5,"MLD",1073,133,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Villivakkam","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3226,5,"MLD",1073,134,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Villivakkam","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3226,5,"MLD",1073,135,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Villivakkam","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3226,5,"MLD",1073,136,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Villivakkam","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3226,5,"MLD",1073,137,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Villivakkam","Bay",NA,NA,"Secondary and Higher","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3227,46,"MLD",1073,132,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Untreated Water","Bay",NA,NA,"None","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3227,46,"MLD",1073,133,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Untreated Water","Bay",NA,NA,"None","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3227,46,"MLD",1073,134,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Untreated Water","Bay",NA,NA,"None","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3227,46,"MLD",1073,135,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Untreated Water","Bay",NA,NA,"None","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3227,46,"MLD",1073,136,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Untreated Water","Bay",NA,NA,"None","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Chennai","India",101,356,4,"As  a coastal city, Chennai depends heavily on monsoons for drinking water supply, but also has managed to clog its waterways with immense amounts of sewage & high levels of pollution","Demand-supply gap (after leakage losses) 267 MLD",1073,3227,46,"MLD",1073,137,NA,NA,NA,NA,NA,NA,NA,"Chennai Metropolitan Water Supply and Sewerage Board",5000000,"Excreta Matters",1535,"MLD","Untreated Water","Bay",NA,NA,"None","Bay of Bengal","South Asia",66,58.625,11900000,5546.22
"Cuttack","India",102,356,4,"Relies almost exclusively on GW, which has high levels of nitrate, manganese & iron","Demand-supply gap (after leakage losses) 0 MLD",1092,3228,4,"MLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant 1","Rivers",NA,NA,"Secondary and Higher","Mahanadi, Kathajodi",NA,NA,NA,NA,NA
"Cuttack","India",102,356,4,"Relies almost exclusively on GW, which has high levels of nitrate, manganese & iron","Demand-supply gap (after leakage losses) 0 MLD",1092,3229,33,"MLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant 2","Rivers",NA,NA,"Primary","Mahanadi, Kathajodi",NA,NA,NA,NA,NA
"Cuttack","India",102,356,4,"Relies almost exclusively on GW, which has high levels of nitrate, manganese & iron","Demand-supply gap (after leakage losses) 0 MLD",1092,3230,11,"MLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant 3","Rivers",NA,NA,"Primary","Mahanadi, Kathajodi",NA,NA,NA,NA,NA
"Cuttack","India",102,356,4,"Relies almost exclusively on GW, which has high levels of nitrate, manganese & iron","Demand-supply gap (after leakage losses) 0 MLD",1092,3231,42,"MLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant 4","Rivers",NA,NA,"Secondary and Higher","Mahanadi, Kathajodi",NA,NA,NA,NA,NA
"Cuttack","India",102,356,4,"Relies almost exclusively on GW, which has high levels of nitrate, manganese & iron","Demand-supply gap (after leakage losses) 0 MLD",1092,3232,83,"MLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant 5","Rivers",NA,NA,"Primary","Mahanadi, Kathajodi",NA,NA,NA,NA,NA
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3233,79,"MLD",1083,127,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Garden Reach","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3233,79,"MLD",1083,128,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Garden Reach","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3233,79,"MLD",1083,129,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Garden Reach","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3233,79,"MLD",1083,130,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Garden Reach","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3233,79,"MLD",1083,131,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Garden Reach","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3234,30,"MLD",1083,127,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","South Suburban Eat","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3234,30,"MLD",1083,128,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","South Suburban Eat","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3234,30,"MLD",1083,129,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","South Suburban Eat","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3234,30,"MLD",1083,130,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","South Suburban Eat","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3234,30,"MLD",1083,131,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","South Suburban Eat","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3235,64,"MLD",1083,127,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Bangur","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3235,64,"MLD",1083,128,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Bangur","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3235,64,"MLD",1083,129,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Bangur","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3235,64,"MLD",1083,130,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Bangur","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3235,64,"MLD",1083,131,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Bangur","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3236,2,"MLD",1083,127,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Bagha Jatin","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3236,2,"MLD",1083,128,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Bagha Jatin","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3236,2,"MLD",1083,129,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Bagha Jatin","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3236,2,"MLD",1083,130,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Bagha Jatin","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3236,2,"MLD",1083,131,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Bagha Jatin","River",NA,NA,"Secondary and Higher","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3237,810,"MLD",1083,127,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","East Kolkata Wetlands","River",NA,"Wetlands!","None","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3237,810,"MLD",1083,128,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","East Kolkata Wetlands","River",NA,"Wetlands!","None","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3237,810,"MLD",1083,129,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","East Kolkata Wetlands","River",NA,"Wetlands!","None","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3237,810,"MLD",1083,130,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","East Kolkata Wetlands","River",NA,"Wetlands!","None","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3237,810,"MLD",1083,131,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","East Kolkata Wetlands","River",NA,"Wetlands!","None","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3238,206,"MLD",1083,127,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Untreated Water","River",NA,NA,"Primary","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3238,206,"MLD",1083,128,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Untreated Water","River",NA,NA,"Primary","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3238,206,"MLD",1083,129,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Untreated Water","River",NA,NA,"Primary","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3238,206,"MLD",1083,130,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Untreated Water","River",NA,NA,"Primary","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kolkata","India",103,356,4,"High levels of cadmium, iron, manganese, nickel, arsenic in groundwater","Demand-supply gap (after leakage losses) 135 MLD",1083,3238,206,"MLD",1083,131,2515,"Hooghly - Palta WTP","River",NA,NA,NA,NA,"Kolkata Municipal Water and Sanitation Agency",5146000,"Excreta Matters",1216,"MLD","Untreated Water","River",NA,NA,"Primary","Hooghly","South Asia",90,60.447,17200000,5232.56
"Kozhikode","India",104,356,4,"Ample drinking water supply, no serious GW contamination but declining levels recorded","Demand-supply gap (after leakage losses) 66 MLD",1082,3239,61,"MLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Untreated Water","Canal, Sea",NA,NA,"None","Cannoly, Arabian",NA,NA,NA,NA,NA
